date,cpi,services,core_gds,food_at,food,alcohol,tobacco,energy,pmdef,eer,infl_exp
2022-09-30,123.13038871552067,121.971034742257,114.95400549566733,120.36449288317634,118.03507288521467,106.386141261398,145.14154076826068,177.94518722871234,1.0191295882470075,78.17272121212122,8.321670832075256
2022-12-31,126.547451660261,124.23548666549401,116.645001404892,124.666980657946,123.388839437648,107.96845660892332,145.92772029939735,197.72478342441434,1.0075868270203439,78.10149384615384,7.2128482156614195
2023-03-31,128.412521336472,125.92698866971966,118.53958914671598,128.60738963666734,127.99275289680067,110.11311050535868,148.13387123380534,192.64226930462132,1.018927972462001,78.16828461538462,5.449680827152993
2023-06-30,130.504875535163,128.47614956173032,120.78408456376,133.44707635805202,132.52547284903468,112.08698296157634,159.0025190765663,183.65930007091833,1.000816805335303,80.4569,4.9659010810981465
2023-09-30,131.40648454521298,130.50958161264666,121.02487904032766,135.453064027748,133.948488525117,115.81124980573033,162.44185095427167,172.22191183922098,0.986026216380577,82.19790307692308,4.300732396977703
2023-12-31,131.900321305483,132.219757990228,120.875705397736,136.72632584781965,134.62954842234433,118.03611136677368,165.56402632195568,164.76988630137134,0.9941175954134803,81.17813384615384,3.8582721147576637
2024-03-31,132.92991002652667,133.85593409890566,120.921376883994,137.64184979520869,134.79393893700401,118.868321473624,171.86208615383134,165.502040768429,0.9857385489328302,82.56819230769231,3.625537696025063
2024-06-30,133.21978325302868,135.803828176087,120.915075447667,138.07178830301464,135.206316072767,118.579164978679,174.524041698452,153.86581221567965,0.9961020955976857,82.94439076923076,2.9793535419703137
2024-09-30,134.0848675720167,137.273606289607,121.26720353494734,139.072846019624,136.02727882771302,118.909370125255,177.695005681667,149.557069204582,0.9740576821871954,84.30258787878788,2.9717312535902067
2024-12-31,135.21115295856868,138.60091250533034,121.99926559901701,140.745884534477,137.27513365538434,119.76153006783733,182.78135032585797,151.11516830677633,0.9762461804890639,84.62142575757576,3.4687852775411367
2025-03-31,136.61784874390534,140.45929073532702,122.43038422756933,142.80378423171166,139.13549943904732,121.25008275051665,187.28219550222136,153.28627119419102,0.998950444517616,84.0625953125,3.8021957884789734
2025-06-30,137.868310337993,142.47763024060868,122.69643446264801,144.36322991967833,140.77799413202635,123.34877730318432,188.29603889896066,152.263048789258,0.9925168690679349,85.43132615384616,4.011042611251703
2025-09-30,139.171856793478,143.83490184235367,123.18418928067767,146.17238867412667,142.64635889684465,123.58353089060101,191.69091466098234,153.782041556246,0.9860923147801549,85.00067424242424,3.9691108090384266
2025-12-31,139.81471890183434,144.82576199340568,123.45190980751833,147.333845304391,143.54214456737532,124.460474143123,193.97044901861466,153.89556476809,1.004813939993298,84.16032424242424,3.8470567349793234
